            Infinity          0.00000000          0.00100000          0.01000000          0.10000000          1.00000000         10.00000000
           0.0366667       -2291.0596983       -2290.8390627       -2288.8409558       -2267.6380392       -1943.4417299        1063.2942948 
           0.0377778       -2255.1834134       -2254.9660985       -2252.9986366       -2232.1768063       -1918.3378867        1057.6532964 
           0.0388889       -2220.2466063       -2220.0325216       -2218.0948209       -2197.6388638       -1893.4774576        1051.4008885 
           0.0400000       -2186.2097628       -2185.9988210       -2184.0900450       -2163.9858906       -1868.8874521        1044.5882014 
           0.0411111       -2153.0358465       -2152.8279652       -2150.9473138       -2131.1819073       -1844.5893668        1037.2632136 
           0.0422222       -2120.6900886       -2120.4851878       -2118.6319028       -2099.1930955       -1820.6001031        1029.4709534 
           0.0433333       -2089.1397998       -2088.9378040       -2087.1111599       -2067.9876141       -1796.9327232        1021.2536781 
           0.0444444       -2058.3542009       -2058.1550377       -2056.3543417       -2037.5354540       -1773.5970837        1012.6510446 
           0.0455556       -2028.3042747       -2028.1078744       -2026.3324643       -2007.8082882       -1750.6003580        1003.7002615 
           0.0466667       -1998.9626248       -1998.7689193       -1997.0181618       -1978.7793516       -1727.9474770         994.4362329 
           0.0477778       -1970.3033556       -1970.1122815       -1968.3855692       -1950.4233217       -1705.6414940         984.8916918 
           0.0488889       -1942.3019627       -1942.1134577       -1940.4102081       -1922.7162171       -1683.6838949         975.0973228 
           0.0500000       -1914.9352280       -1914.7492327       -1913.0688869       -1895.6352999       -1662.0748550         965.0818774 
           0.0511111       -1888.1811316       -1887.9975885       -1886.3396093       -1869.1589909       -1640.8134595         954.8722816 
           0.0522222       -1862.0187659       -1861.8376194       -1860.2014919       -1843.2667873       -1619.8978841         944.4937392 
           0.0533333       -1836.4282615       -1836.2494586       -1834.6346854       -1817.9391955       -1599.3255537         933.9698250 
           0.0544444       -1811.3907167       -1811.2142063       -1809.6203098       -1793.1576602       -1579.0932726         923.3225763 
           0.0555556       -1786.8881342       -1786.7138670       -1785.1403860       -1768.9045048       -1559.1973354         912.5725759 
           0.0566667       -1762.9033630       -1762.7312910       -1761.1777822       -1745.1628775       -1539.6336236         901.7390343 
           0.0577778       -1739.4200440       -1739.2501211       -1737.7161552       -1721.9166968       -1520.3976830         890.8398635 
           0.0588889       -1716.4225606       -1716.2547418       -1714.7399065       -1699.1506061       -1501.4847935         879.8917497 
           0.0600000       -1693.8959944       -1693.7302368       -1692.2341317       -1676.8499282       -1482.8900274         868.9102208 
           0.0611111       -1671.8260818       -1671.6623434       -1670.1845833       -1655.0006275       -1464.6082970         857.9097116 
           0.0622222       -1650.1991767       -1650.0374177       -1648.5776289       -1633.5892698       -1446.6343973         846.9036239 
           0.0633333       -1629.0022136       -1628.8423941       -1627.4002159       -1612.6029893       -1428.9630413         835.9043847 
           0.0644444       -1608.2226740       -1608.0647566       -1606.6398391       -1592.0294553       -1411.5888893         824.9235020 
           0.0655556       -1587.8485572       -1587.6925047       -1586.2845100       -1571.8568434       -1394.5065757         813.9716166 
           0.0666667       -1567.8683495       -1567.7141266       -1566.3227267       -1552.0738071       -1377.7107293         803.0585508 
           0.0677778       -1548.2709997       -1548.1185714       -1546.7434484       -1532.6694518       -1361.1959913         792.1933573 
           0.0688889       -1529.0458919       -1528.8952250       -1527.5360706       -1513.6333107       -1344.9570313         781.3843627 
           0.0700000       -1510.1828251       -1510.0338869       -1508.6904019       -1494.9553232       -1328.9885599         770.6392104 
           0.0711111       -1491.6719889       -1491.5247477       -1490.1966420       -1476.6258119       -1313.2853389         759.9649007 
           0.0722222       -1473.5039456       -1473.3583707       -1472.0453626       -1458.6354657       -1297.8421900         749.3678296 
           0.0733333       -1455.6696098       -1455.5256716       -1454.2274870       -1440.9753189       -1282.6540031         738.8538246 
           0.0744444       -1438.1602318       -1438.0179007       -1436.7342739       -1423.6367355       -1267.7157405         728.4281795 
           0.0755556       -1420.9673800       -1420.8266279       -1419.5573001       -1406.6113924       -1253.0224431         718.0956866 
           0.0766667       -1404.0829265       -1403.9437258       -1402.6884454       -1389.8912647       -1238.5692337         707.8606687 
           0.0777778       -1387.4990316       -1387.3613559       -1386.1198782       -1373.4686111       -1224.3513198         697.7270073 
           0.0788889       -1371.2081310       -1371.0719539       -1369.8440408       -1357.3359606       -1210.3639952         687.6981709 
           0.0800000       -1355.2029224       -1355.0682188       -1353.8536384       -1341.4861006       -1196.6026428         677.7772419 
           0.0811111       -1339.4763538       -1339.3430986       -1338.1416250       -1325.9120640       -1183.0627349         667.9669406 
           0.0822222       -1324.0216112       -1323.8897804       -1322.7011939       -1310.6071188       -1169.7398336         658.2696491 
           0.0833333       -1308.8321095       -1308.7016796       -1307.5257655       -1295.5647576       -1156.6295913         648.6874344 
           0.0844444       -1293.9014803       -1293.7724285       -1292.6089779       -1280.7786872       -1143.7277503         639.2220680 
           0.0855556       -1279.2235646       -1279.0958684       -1277.9446777       -1266.2428194       -1131.0301428         629.8750472 
           0.0866667       -1264.7924021       -1264.6660397       -1263.5269102       -1251.9512630       -1118.5326899         620.6476134 
           0.0877778       -1250.6022233       -1250.4771734       -1249.3499109       -1237.8983141       -1106.2314004         611.5407695 
           0.0888889       -1236.6474415       -1236.5236833       -1235.4080988       -1224.0784489       -1094.1223706         602.5552974 
           0.0900000       -1222.9226449       -1222.8001582       -1221.6960668       -1210.4863164       -1082.2017827         593.6917732 
           0.0911111       -1209.4225896       -1209.3013544       -1208.2085760       -1197.1167311       -1070.4659032         584.9505826 
           0.0922222       -1196.1421928       -1196.0221899       -1194.9405481       -1183.9646658       -1058.9110818         576.3319343 
           0.0933333       -1183.0765261       -1182.9577365       -1181.8870592       -1171.0252463       -1047.5337505         567.8358741 
           0.0944444       -1170.2208096       -1170.1032148       -1169.0433338       -1158.2937442       -1036.3304212         559.4622966 
           0.0955556       -1157.5704054       -1157.4539873       -1156.4047382       -1145.7655718       -1025.2976847         551.2109572 
           0.0966667       -1145.1208132       -1145.0055541       -1143.9667762       -1133.4362769       -1014.4322088         543.0814832 
           0.0977778       -1132.8676635       -1132.7535461       -1131.7250824       -1121.3015364       -1003.7307372         535.0733838 
           0.0988889       -1120.8067143       -1120.6937217       -1119.6754182       -1109.3571527        -993.1900872         527.1860604 
           0.1000000       -1108.9338447       -1108.8219604       -1107.8136668       -1097.5990484        -982.8071491         519.4188151 
           0.1011111       -1097.2450515       -1097.1342590       -1096.1358283       -1086.0232619        -972.5788832         511.7708595 
           0.1022222       -1085.7364440       -1085.6267278       -1084.6380157       -1074.6259430        -962.5023194         504.2413229 
           0.1033333       -1074.4042411       -1074.2955853       -1073.3164510       -1063.4033489        -952.5745553         496.8292598 
           0.1044444       -1063.2447654       -1063.1371551       -1062.1674604       -1052.3518404        -942.7927541         489.5336563 
           0.1055556       -1052.2544415       -1052.1478617       -1051.1874715       -1041.4678782        -933.1541437         482.3534376 
           0.1066667       -1041.4297910       -1041.3242271       -1040.3730089       -1030.7480192        -923.6560149         475.2874736 
           0.1077778       -1030.7674297       -1030.6628674       -1029.7206916       -1020.1889133        -914.2957196         468.3345849 
           0.1088889       -1020.2640642       -1020.1604895       -1019.2272289       -1009.7872999        -905.0706698         461.4935479 
           0.1100000       -1009.9164888       -1009.8138877       -1008.8894178        -999.5400054        -895.9783361         454.7631001 
           0.1111111        -999.7215821        -999.6199413        -998.7041400        -989.4439395        -887.0162457         448.1419447 
           0.1122222        -989.6763047        -989.5756111        -988.6683585        -979.4960927        -878.1819817         441.6287548 
           0.1133333        -979.7776960        -979.6779366        -978.7791155        -969.6935336        -869.4731812         435.2221776 
           0.1144444        -970.0228723        -969.9240344        -969.0335296        -960.0334066        -860.8875341         428.9208384 
           0.1155556        -960.4090231        -960.3110942        -959.4287930        -950.5129290        -852.4227823         422.7233436 
           0.1166667        -950.9334098        -950.8363776        -949.9621690        -941.1293883        -844.0767173         416.6282844 
           0.1177778        -941.5933625        -941.4972151        -940.6309905        -931.8801411        -835.8471800         410.6342395 
           0.1188889        -932.3862785        -932.2910041        -931.4326569        -922.7626094        -827.7320590         404.7397782 
           0.1200000        -923.3096198        -923.2152068        -922.3646325        -913.7742797        -819.7292895         398.9434629 
           0.1211111        -914.3609111        -914.2673482        -913.4244440        -904.9127006        -811.8368518         393.2438514 
           0.1222222        -905.5377378        -905.4450137        -904.6096787        -896.1754804        -804.0527709         387.6394990 
           0.1233333        -896.8377440        -896.7458480        -895.9179833        -887.5602857        -796.3751145         382.1289610 
           0.1244444        -888.2586311        -888.1675523        -887.3470606        -879.0648399        -788.8019929         376.7107942 
           0.1255556        -879.7981555        -879.7078835        -878.8946694        -870.6869207        -781.3315568         371.3835586 
           0.1266667        -871.4541276        -871.3646519        -870.5586217        -862.4243590        -773.9619975         366.1458194 
           0.1277778        -863.2244094        -863.1357198        -862.3367814        -854.2750370        -766.6915447         360.9961478 
           0.1288889        -855.1069133        -855.0189999        -854.2270627        -846.2368869        -759.5184666         355.9331231 
           0.1300000        -847.0996010        -847.0124540        -846.2274291        -838.3078895        -752.4410682         350.9553332 
           0.1311111        -839.2004812        -839.1140909        -838.3358911        -830.4860721        -745.4576907         346.0613761 
           0.1322222        -831.4076092        -831.3219661        -830.5505055        -822.7695082        -738.5667107         341.2498611 
           0.1333333        -823.7190846        -823.6341794        -822.8693735        -815.1563152        -731.7665388         336.5194091 
           0.1344444        -816.1330508        -816.0488742        -815.2906402        -807.6446537        -725.0556196         331.8686539 
           0.1355556        -808.6476930        -808.5642361        -807.8124924        -800.2327259        -718.4324300         327.2962428 
           0.1366667        -801.2612379        -801.1784918        -800.4331582        -792.9187749        -711.8954791         322.8008373 
           0.1377778        -793.9719517        -793.8899077        -793.1509054        -785.7010829        -705.4433070         318.3811135 
           0.1388889        -786.7781394        -786.6967889        -785.9640405        -778.5779707        -699.0744840         314.0357628 
           0.1400000        -779.6781438        -779.5974784        -778.8709075        -771.5477964        -692.7876103         309.7634926 
           0.1411111        -772.6703442        -772.5903555        -771.8698872        -764.6089542        -686.5813148         305.5630261 
           0.1422222        -765.7531554        -765.6738353        -764.9593958        -757.7598735        -680.4542547         301.4331030 
           0.1433333        -758.9250269        -758.8463673        -758.1378842        -750.9990181        -674.4051146         297.3724798 
           0.1444444        -752.1844420        -752.1064351        -751.4038368        -744.3248854        -668.4326060         293.3799303 
           0.1455556        -745.5299166        -745.4525546        -744.7557710        -737.7360047        -662.5354667         289.4542451 
           0.1466667        -738.9599986        -738.8832739        -738.1922358        -731.2309375        -656.7124598         285.5942324 
           0.1477778        -732.4732669        -732.3971720        -731.7118115        -724.8082756        -650.9623738         281.7987180 
           0.1488889        -726.0683307        -725.9928581        -725.3131082        -718.4666408        -645.2840211         278.0665450 
           0.1500000        -719.7438286        -719.6689710        -718.9947658        -712.2046843        -639.6762382         274.3965746 
           0.1511111        -713.4984277        -713.4241780        -712.7554526        -706.0210855        -634.1378847         270.7876854 
           0.1522222        -707.3308233        -707.2571743        -706.5938650        -699.9145514        -628.6678430         267.2387739 
           0.1533333        -701.2397375        -701.1666823        -700.5087262        -693.8838160        -623.2650175         263.7487541 
